Line_ID,Diver,Buddy,Site.No.,Site Name,Latitude,Longitude,Date,vis,Direction,Time,P-Qs,Depth,Method,Block,Code,Species,Common name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400
776,Zach Foltz,Scott Jones,CBC15,Tobacco Mangrove,16.878533,-88.092642,9/22/15,7,SE,9:30,ZRF,2,2,2,lva,Lytechinus variegatus,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,Zach Foltz,Scott Jones,CBC15,Tobacco Mangrove,16.878533,-88.092642,9/22/15,7,SE,9:30,ZRF,2,1,2,Gsp,Gambusia,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
778,Zach Foltz,Scott Jones,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,1,2,hfl,Haemulon flavolineatum,,3,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
779,Zach Foltz,Scott Jones,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,1,2,hsp,Haemulon,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
780,Zach Foltz,Scott Jones,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,1,2,hbi,Halichoeres bivittatus,,8,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,
781,Zach Foltz,Scott Jones,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,1,2,crs,Cryptotomus roseus,,3,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
782,Zach Foltz,Scott Jones,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,1,2,sis,Scarus iseri,,33,,5,28,,,,,,,,,,,,,,,,,,,,,,,,,,
783,Zach Foltz,Scott Jones,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,1,2,sra,Sparisoma radians,,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,Zach Foltz,Scott Jones,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,1,2,ssp,Sphoeroides spengleri,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
785,Zach Foltz,Scott Jones,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,1,2,sset,Stephanolepis setifer,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
786,Zach Foltz,Scott Jones,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,2,2,dan,Diadema antillarum,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,Zach Foltz,Scott Jones,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,2,2,sse,Stenorhynchus seticornis,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,Zach Foltz,Scott Jones,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,2,2,etr,Eucidaris tribuloides,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,Zach Foltz,Scott Jones,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,2,2,cdi,Coryphopterus dicrus,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,Zach Foltz,Scott Jones,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,2,2,her,Hippocampus erectus,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
791,Zach Foltz,Scott Jones,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,2,2,pag,Paguroidea spp.,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,Zach Foltz,Scott Jones,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,2,2,cli,Cerithium litteratum,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,Scott Jones,Zach Foltz,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,1,1,hfl,Haemulon flavolineatum,,23,,3,18,2,,,,,,,,,,,,,,,,,,,,,,,,,
794,Scott Jones,Zach Foltz,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,1,1,hsp,Haemulon,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
795,Scott Jones,Zach Foltz,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,1,1,hbi,Halichoeres bivittatus,,9,,1,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,
796,Scott Jones,Zach Foltz,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,1,1,sra,Sparisoma radians,,44,,32,12,,,,,,,,,,,,,,,,,,,,,,,,,,
797,Scott Jones,Zach Foltz,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,1,1,hyp,Hypoplectrus,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
798,Scott Jones,Zach Foltz,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,1,1,mtu,Monacanthus tuckeri,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
799,Scott Jones,Zach Foltz,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,1,1,sis,Scarus iseri,,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,
800,Scott Jones,Zach Foltz,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,1,1,cro,Canthigaster rostrata,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,Scott Jones,Zach Foltz,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,2,1,sse,Stenorhynchus seticornis,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,Scott Jones,Zach Foltz,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,2,1,ppe,Periclimenes pedersoni,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,Scott Jones,Zach Foltz,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,2,1,lse,Laevicardium serratum,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,Scott Jones,Zach Foltz,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,2,1,cele,Chione elevata,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,Scott Jones,Zach Foltz,CBC16,Tobacco Seagrass,16.874383,-88.093816,9/22/15,10,NE,11:00,none,5,2,1,gmo,Gymnothorax moringa,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
807,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,spa,Stegastes partitus,,125,,20,105,,,,,,,,,,,,,,,,,,,,,,,,,,
808,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,spl,Stegastes planifrons,,16,,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,
809,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,sad,Stegastes adustus,,9,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
810,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,sva,Stegastes variabilis,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
811,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,sis,Scarus iseri,,80,,6,50,20,1,1,2,,,,,,,,,,,,,,,,,,,,,,
812,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,sau,Sparisoma aurofrenatum,,54,,12,26,9,3,2,2,,,,,,,,,,,,,,,,,,,,,,
813,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,svi,Sparisoma viride,,11,,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
814,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,sve,Scarus vetula,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
815,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,sra,Sparisoma radians,,11,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,
816,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,hfl,Haemulon flavolineatum,,6,,,,2,3,1,,,,,,,,,,,,,,,,,,,,,,,
817,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,cro,Canthigaster rostrata,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
818,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,hga,Halichoeres garnoti,,57,,9,39,7,,2,,,,,,,,,,,,,,,,,,,,,,,
819,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,tbi,Thalassoma bifasciatum,,58,,5,41,12,,,,,,,,,,,,,,,,,,,,,,,,,
820,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,hpl,Haemulon plumierii,,2,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
821,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,cst,Chaetodon striatus,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
822,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,coc,Chaetodon ocellatus,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
823,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,aco,Acanthurus coeruleus,,2,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
824,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,hma,Halichoeres maculipinna,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
825,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,hin,Hypoplectrus indigo,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,par,Pomacanthus arcuatus,,3,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,
827,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,htr,Holacanthus tricolor,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
828,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,sti,Serranus tigrinus,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
829,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,ccr,Cephalopholis cruentata,,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
830,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,ccy,Chromis cyanea,,2,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
831,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,cpa,Clepticus parrae,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
832,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,cca,Chaetodon capistratus,,5,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,
833,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,atr,Acanthurus bahianus,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,
834,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,cba,Carangoides bartholomaei,,56,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,
835,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,hru,Holocentrus rufus,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
836,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,sch,Sparisoma chrysopterum,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
837,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,dce,Dasyatis centroura,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
838,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,bvt,Balistes vetula,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
839,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,2,cre,Chilomycterus reticulatus,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
840,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,2,osp,Ophiothrix sp.,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,2,gth,Gnatholepis thompsoni,,9,,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,
842,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,2,cdi,Coryphopterus dicrus,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
843,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,2,evi,Echinometra viridis,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,2,ovu,Octopus vulgaris,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,2,hme,Holothuria mexicana,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,2,cli,Cerithium litteratum,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,2,pag,Paguroidea spp.,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,2,mci,Mithrax cinctumanus,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,2,sse,Stenorhynchus seticornis,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,2,ecr,Elysia crispata,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,Zach Foltz,Scott Jones,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,2,dan,Diadema antillarum,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,sad,Stegastes adustus,,35,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,
853,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,sva,Stegastes variabilis,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
854,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,spl,Stegastes planifrons,,18,,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,
855,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,spa,Stegastes partitus,,100,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,
856,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,svi,Sparisoma viride,,4,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
857,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,sau,Sparisoma aurofrenatum,,35,,10,18,5,2,,,,,,,,,,,,,,,,,,,,,,,,
858,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,sat,Sparisoma atomarium,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
859,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,sis,Scarus iseri,,68,,15,50,3,,,,,,,,,,,,,,,,,,,,,,,,,
860,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,tbi,Thalassoma bifasciatum,,44,,4,34,6,,,,,,,,,,,,,,,,,,,,,,,,,
861,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,aba,Acanthurus bahianus,,8,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,
862,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,ccy,Chromis cyanea,,8,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,
863,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,hga,Halichoeres garnoti,,27,,2,20,4,1,,,,,,,,,,,,,,,,,,,,,,,,
864,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,par,Pomacanthus arcuatus,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
865,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,aco,Acanthurus coeruleus,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,sti,Serranus tigrinus,,3,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
867,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,hma,Halichoeres maculipinna,,4,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
868,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,dbi,Diplectrum bivittatum,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
869,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,hra,Halichoeres radiatus,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
870,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,cca,Chaetodon capistratus,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
871,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,cru,Caranx ruber,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
872,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,cba,Carangoides bartholomaei,,40,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
873,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,cpa,Clepticus parrae,,23,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,
874,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,cst,Chaetodon striatus,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
875,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,cpu,Cantherhines pullus,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
876,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,coc,Chaetodon ocellatus,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
877,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,hfl,Haemulon flavolineatum,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
878,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,ccr,Cephalopholis cruentata,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
879,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,egu,Epinephelus guttatus,,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
880,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,Hsch,Himantura schmardae,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
881,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,cmu,Chromis multilineata,,6,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
882,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,bvt,Balistes vetula,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
883,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,1,1,mch,Microspathodon chrysurus,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
884,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,1,gmo,Gymnothorax moringa,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
885,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,1,evi,Echinometra viridis,,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,1,osp,Ophiothrix sp.,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,1,cdi,Coryphopterus dicrus,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,1,pag,Paguroidea spp.,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,1,ccr,Cephalopholis cruentata,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
890,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,1,gth,Gnatholepis thompsoni,,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,1,sse,Stenorhynchus seticornis,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,1,ppu,Paguristes puncticeps,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,1,cgi,Cyphoma gibbosum,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,1,cca,Coralliophila caribaea,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,Scott Jones,Zach Foltz,CBC17,Curlew Patch Reef,16.78,-88.10123,9/22/15,10,NE,15:00,ZRF,5,2,1,Lte,Lithopoma tectum,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
